id,created_at,created_by,last_updated_at,last_updated_by,campus,slug,name,aka,geoloc,type,image_url,description,address,postal_code,state,city,departments,rooms,country
2095,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-218,rains 218,"{""10-218"",""rains 218"",""rains, building 218""}","{""lat"":37.42135189,""lon"":-122.15867759}",,,,218 ayrshire farm lane,94305,CA,Stanford,,,US
2096,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-219,rains 219,"{""10-219"",""rains 219"",""rains, building 219"",""rains, willis lounge"",""willis lounge""}","{""lat"":37.42122156,""lon"":-122.15892547}",,,,219 ayrshire farm lane,94305,CA,Stanford,,,US
2097,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-220,rains 220,"{""10-220"",""rains 220"",""rains, building 220""}","{""lat"":37.42133478,""lon"":-122.15950111}",,,,220 ayrshire farm lane,94305,CA,Stanford,,,US
2098,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-223,rains 223,"{""10-223"",""rains 223"",""rains, building 223""}","{""lat"":37.42171189,""lon"":-122.15931769}",,,,223 ayrshire farm lane,94305,CA,Stanford,,,US
2099,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-222,rains 222,"{""10-222"",""rains 222"",""rains, building 222""}","{""lat"":37.42149119,""lon"":-122.15962077}",,,,222 ayrshire farm lane,94305,CA,Stanford,,,US
2100,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-221,rains 221,"{""10-221"",""rains 221"",""rains, building 221""}","{""lat"":37.42160437,""lon"":-122.1591342}",,,,221 ayrshire farm lane,94305,CA,Stanford,,,US
2101,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-224,rains 224,"{""10-224"",""rains 224"",""rains, building 224""}","{""lat"":37.42164613,""lon"":-122.15973887}",,,,224 ayrshire farm lane,94305,CA,Stanford,,,US
2102,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-225,rains 225,"{""10-225"",""rains 225"",""rains, building 225""}","{""lat"":37.42181932,""lon"":-122.15950186}",,,,225 ayrshire farm lane,94305,CA,Stanford,,,US
2103,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-227,rains 227,"{""10-227"",""rains 227"",""rains, building 227""}","{""lat"":37.4219137,""lon"":-122.16017329}",,,,227 ayrshire farm lane,94305,CA,Stanford,,,US
2104,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-226,rains 226,"{""10-226"",""rains 226"",""rains, building 226""}","{""lat"":37.42184011,""lon"":-122.15982301}",,,,226 ayrshire farm lane,94305,CA,Stanford,,,US
2105,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-228,rains 228,"{""10-228"",""rains 228"",""rains, building 228""}","{""lat"":37.4221879,""lon"":-122.15979625}",,,,228 ayrshire farm lane,94305,CA,Stanford,,,US
2106,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-229,rains 229,"{""10-229"",""rains 229"",""rains, building 229""}","{""lat"":37.42219864,""lon"":-122.16023391}",,,,229 ayrshire farm lane,94305,CA,Stanford,,,US
2107,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-230,rains 230,"{""10-230"",""rains 230"",""rains, building 230"",""rains, timoshenko lounge"",""timoshenko lounge""}","{""lat"":37.42198241,""lon"":-122.15960436}",,,,230 ayrshire farm lane,94305,CA,Stanford,,,US
2108,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-232,rains 232,"{""10-232"",""rains 232"",""rains, building 232""}","{""lat"":37.42228447,""lon"":-122.1604698}",,,,232 ayrshire farm lane,94305,CA,Stanford,,,US
2109,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-231,fairclough lounge,"{""10-231"",""fairclough lounge"",""rains 231"",""rains, building 231"",""rains, fairclough lounge"",""sgsh""}","{""lat"":37.42235963,""lon"":-122.1600374}",,,,231 ayrshire farm lane,94305,CA,Stanford,,,US
2110,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-233,rains 233,"{""10-233"",""rains 233"",""rains, building 233""}","{""lat"":37.42245525,""lon"":-122.16023407}",,,,233 ayrshire farm lane,94305,CA,Stanford,,,US
2111,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-235,rains 235,"{""10-235"",""rains 235"",""rains, building 235""}","{""lat"":37.42261257,""lon"":-122.1603513}",,,,235 ayrshire farm lane,94305,CA,Stanford,,,US
2112,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-234,rains 234,"{""10-234"",""rains 234"",""rains, building 234""}","{""lat"":37.42239129,""lon"":-122.1606541}",,,,234 ayrshire farm lane,94305,CA,Stanford,,,US
2113,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-236,rains 236,"{""10-236"",""rains 236"",""rains, building 236""}","{""lat"":37.4224999,""lon"":-122.16083854}",,,,236 ayrshire farm lane,94305,CA,Stanford,,,US
2114,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-237,rains 237,"{""10-237"",""rains 237"",""rains, building 237""}","{""lat"":37.42276877,""lon"":-122.16047082}",,,,237 ayrshire farm lane,94305,CA,Stanford,,,US
2115,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-238,rains 238,"{""10-238"",""rains 238"",""rains, building 238""}","{""lat"":37.42275183,""lon"":-122.16078952}",,,,238 ayrshire farm lane,94305,CA,Stanford,,,US
2116,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-300,bing nursery school,"{""10-300"",""bing nursery school"",""bingschool""}","{""lat"":37.42212715,""lon"":-122.15635442}",,,,850 escondido road,94305,CA,Stanford,,,US
2117,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-310,tower house,"{""10-310"",""tower house"",""tower hs""}","{""lat"":37.42215391,""lon"":-122.15584363}",,,,860 escondido road,94305,CA,Stanford,,,US
2118,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-455,"escondido village, studio 3","{""10-455"",""escondido village, studio 3"",""studio 3""}","{""lat"":37.42559157,""lon"":-122.15467528}",,,,37 angell courts,94305,CA,Stanford,,,US
2119,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-370,scra,"{""10-370"",""scra"",""scra - sport complex""}","{""lat"":37.42031621,""lon"":-122.15722815}",,,,875 bowdoin street,94305,CA,Stanford,,,US
2120,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-460,"escondido village, studio 4","{""10-460"",""escondido village, studio 4"",""studio 4""}","{""lat"":37.42591476,""lon"":-122.15448688}",,,,51 dudley lane,94305,CA,Stanford,,,US
2121,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-465,"escondido village, studio 6","{""10-465"",""escondido village, studio 6""}","{""lat"":37.42547779,""lon"":-122.15298242}",,,,47 olmsted road,94305,CA,Stanford,,,US
2122,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-467,"escondido village, studios 5-6 laundry","{""10-467"",""escondido village, studios 5-6 laundry"",""studio 6"",""studio 6 commons building""}","{""lat"":37.42543484,""lon"":-122.15350885}",,,,46 olmsted road,94305,CA,Stanford,,,US
2123,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-468,"escondido village, studios 5-6 commons","{""10-468"",""escondido village, studios 5-6 commons"",""studio 5 commons building""}","{""lat"":37.42531065,""lon"":-122.15356679}",,,,45 olmsted road,94305,CA,Stanford,,,US
2124,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-470,"escondido village, studio 5","{""10-470"",""escondido village, studio 5"",""studio 5""}","{""lat"":37.42500374,""lon"":-122.15320459}",,,,44 olmsted road,94305,CA,Stanford,,,US
2125,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-475,4 comstock circle,"{""10-475"",""4 comstock circle"",""escondido village, rosse"",""james n. rosse house"",""rosse""}","{""lat"":37.42377986,""lon"":-122.15534331}",,,,14 comstock circle,94305,CA,Stanford,,,US
2126,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-477,2 comstock circle,"{""10-477"",""2 comstock circle"",""donald kennedy commons"",""escondido village, kennedy commons"",""graduate life office"",""housing front desk at kennedy graduate residences"",""housing & dining services""}","{""lat"":37.4235001,""lon"":-122.15596037}",,,,12 comstock circle,94305,CA,Stanford,,,US
2129,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-560,"escondido village, studio 2","{""10-560"",""escondido village, studio 2"",""studio 2""}","{""lat"":37.42501206,""lon"":-122.15982477}",,,,729 escondido road,94305,CA,Stanford,,,US
2130,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-580,"escondido village, studio 1","{""10-580"",""escondido village, studio 1""}","{""lat"":37.42311758,""lon"":-122.15930813}",,,,736 escondido road,94305,CA,Stanford,,,US
2131,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-590,barcelona room,"{""10-590"",""barcelona room"",""bogota room"",""comm. cnt."",""graduate community center"",""havana room"",""nairobi room"",""sydney room""}","{""lat"":37.42344509,""lon"":-122.15847059}",,,,750 escondido road,94305,CA,Stanford,,,US
2132,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-601,"olmsted staff rental, building 601","{""10-601"",""olmsted staff rental, building 601""}","{""lat"":37.42737485,""lon"":-122.14993583}",,,,601 olmsted road,94305,CA,Stanford,,,US
2133,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-602,"olmsted staff rental, building 602","{""10-602"",""olmsted staff rental, building 602""}","{""lat"":37.42752431,""lon"":-122.14979218}",,,,602 olmsted road,94305,CA,Stanford,,,US
2134,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-603,"olmsted staff rental, building 603","{""10-603"",""olmsted staff rental, building 603""}","{""lat"":37.42773233,""lon"":-122.14977}",,,,603 olmsted road,94305,CA,Stanford,,,US
2135,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-604,"olmsted staff rental, building 604","{""10-604"",""olmsted staff rental, building 604""}","{""lat"":37.42769853,""lon"":-122.14991177}",,,,604 olmsted road,94305,CA,Stanford,,,US
2136,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-606,"olmsted staff rental, building 606","{""10-606"",""olmsted staff rental, building 606""}","{""lat"":37.42776567,""lon"":-122.15019927}",,,,606 olmsted road,94305,CA,Stanford,,,US
2137,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-607,"olmsted staff rental, building 607","{""10-607"",""olmsted staff rental, building 607""}","{""lat"":37.42784155,""lon"":-122.14994157}",,,,607 olmsted road,94305,CA,Stanford,,,US
2139,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-605,"olmsted staff rental, building 605","{""10-605"",""olmsted staff rental, building 605""}","{""lat"":37.42765092,""lon"":-122.15012854}",,,,605 olmsted road,94305,CA,Stanford,,,US
2140,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-611,"olmsted staff rental, building 611","{""10-611"",""olmsted staff rental, building 611""}","{""lat"":37.42799726,""lon"":-122.15038566}",,,,611 olmsted road,94305,CA,Stanford,,,US
2141,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-612,"olmsted staff rental, building 612","{""10-612"",""olmsted staff rental, building 612""}","{""lat"":37.4280469,""lon"":-122.15024751}",,,,612 olmsted road,94305,CA,Stanford,,,US
2128,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,ev-lieberman,gerald j. lieberman house,"{""escondido village, lieberman"",""gerald j. lieberman house"",""lieberman""}","{""lat"":37.42445996,""lon"":-122.15645411}",,,,,94305,CA,Stanford,,,US
2138,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-610,kappa alpha theta,"{""10-610"",""alpha sig"",""cowell cluster"",""kappa alpha theta"",""kappa alpha theta dining"",""kappa alpha"",""kappaalpha""}","{""lat"":37.42079856,""lon"":-122.16256561}",,,,585 cowell lane,94305,CA,Stanford,,,US
2142,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-613,"olmsted staff rental, building 613","{""10-613"",""olmsted staff rental, building 613""}","{""lat"":37.42817329,""lon"":-122.15021495}",,,,613 olmsted road,94305,CA,Stanford,,,US
2143,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-615,"olmsted staff rental, building 615","{""10-615"",""olmsted staff rental, building 615""}","{""lat"":37.42810933,""lon"":-122.15064055}",,,,615 olmsted road,94305,CA,Stanford,,,US
2144,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-616,"olmsted staff rental, building 616","{""10-616"",""olmsted staff rental, building 616""}","{""lat"":37.42817214,""lon"":-122.15055571}",,,,616 olmsted road,94305,CA,Stanford,,,US
2145,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-620,zap - 710 bowdoin street,"{""10-620"",""zap - 710 bowdoin street"",""zap dining"",""zeta alpha""}","{""lat"":37.4213303,""lon"":-122.16195891}",,,,710 bowdoin street,94305,CA,Stanford,,,US
2146,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-622,"olmsted staff rental, building 622","{""10-622"",""olmsted staff rental, building 622""}","{""lat"":37.42834101,""lon"":-122.15070239}",,,,622 olmsted road,94305,CA,Stanford,,,US
2147,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-621,"olmsted staff rental, building 621","{""10-621"",""olmsted staff rental, building 621""}","{""lat"":37.42827075,""lon"":-122.15079921}",,,,621 olmsted road,94305,CA,Stanford,,,US
2148,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-623,"olmsted staff rental, building 623","{""10-623"",""olmsted staff rental, building 623""}","{""lat"":37.4284608,""lon"":-122.15096627}",,,,623 olmsted road,94305,CA,Stanford,,,US
2149,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-624,"olmsted staff rental, building 624","{""10-624"",""olmsted staff rental, building 624""}","{""lat"":37.42866781,""lon"":-122.1507627}",,,,624 olmsted road,94305,CA,Stanford,,,US
2150,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-626,"olmsted staff rental, building 626","{""10-626"",""olmsted staff rental, building 626""}","{""lat"":37.4284955,""lon"":-122.15113245}",,,,626 olmsted road,94305,CA,Stanford,,,US
2151,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-630,"cowell cluster, ato","{""10-630"",""cowell cluster, ato"",""delta delta delta dining"",""delta delta delta"",""tri-delt""}","{""lat"":37.42198759,""lon"":-122.16162858}",,,,702 bowdoin street,94305,CA,Stanford,,,US
2152,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-631,"olmsted staff rental, building 631","{""10-631"",""olmsted staff rental, building 631""}","{""lat"":37.42861488,""lon"":-122.15126729}",,,,631 olmsted road,94305,CA,Stanford,,,US
2153,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-632,"olmsted staff rental, building 632","{""10-632"",""olmsted staff rental, building 632""}","{""lat"":37.4286999,""lon"":-122.15117759}",,,,632 olmsted road,94305,CA,Stanford,,,US
2154,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-633,"olmsted staff rental, building 633","{""10-633"",""olmsted staff rental, building 633""}","{""lat"":37.42877628,""lon"":-122.15106647}",,,,633 olmsted road,94305,CA,Stanford,,,US
2155,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-634,"olmsted staff rental, building 634","{""10-634"",""olmsted staff rental, building 634""}","{""lat"":37.42883286,""lon"":-122.15095304}",,,,634 olmsted road,94305,CA,Stanford,,,US
2156,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-660,565 cowell,"{""10-660"",""565 cowell"",""stu. serv."",""student housing management office"",""student housing services operations"",""student housing services ops"",""student housing services""}","{""lat"":37.42102855,""lon"":-122.16322058}",,,,565 cowell lane,94305,CA,Stanford,,"{""563 cowell""}",US
2157,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-650,terra dining,"{""10-650"",""terra dining"",""terra""}","{""lat"":37.42142837,""lon"":-122.16303448}",,,,539 cowell lane,94305,CA,Stanford,,,US
2159,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-670,acorn house (child care center),"{""10-670"",""acorn house (child care center)""}","{""lat"":37.42931128,""lon"":-122.15194823}",,,,751 olmsted road,94305,CA,Stanford,,,US
2164,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,90-471r,administration,"{""90-471r"",""administration"",""anesthesia operations"",""anesthesia - adult msd"",""anesthesia"",""bioadd service center"",""cvi operations"",""med/oncology"",""neurology"",""neurosurgery"",""senior associate dean for finance and administration operations"",""som/sa dean fin & admin oper""}","{""lat"":37.3947565,""lon"":-122.14535949}",,,,,94305,CA,Stanford,,,US
2161,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-190,academic undergraduate housing,"{""11-190"",""academic undergraduate housing"",""phi sig dining"",""phi sig"",""undergraduate housing""}","{""lat"":37.42051326,""lon"":-122.16893369}",,,,,94305,CA,Stanford,,,US
2162,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-870,junipero,"{""103 junip"",""14-870"",""juniper"",""junipero"",""serra""}","{""lat"":37.42251617,""lon"":-122.1856828}",,,,103 junipero serra boulevard,94305,CA,Stanford,,,US
2163,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,90-472r,1050 arastradero road,"{""1050 arast"",""1050 arastradero road"",""90-472r"",""cancer center"",""med/stanford prevention rsch"",""physics"",""prevention research center"",""radiation physics"",""radonc/radiation physics"",""research cancer center"",""som - cnc/cracking neural code"",""stanford cancer institute"",""stanford prevention research center""}","{""lat"":37.39520779,""lon"":-122.1456527}",,,,1050 arastradero - building b - rental,94305,CA,Stanford,,,US
2173,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-160,slavianski,"{""11-160"",""slavianski"",""slavianskii dom - 650 mayfield"",""slavianskii dom dining"",""slavianskii hurl dom"",""slavianskii dom""}","{""lat"":37.41852457,""lon"":-122.165366}",,,,650 mayfield avenue,94305,CA,Stanford,,,US
2174,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-180,conference front desk at the row (lasuen),"{""11-180"",""conference front desk at the row (lasuen)"",""grove lasu"",""housing front desk for the row (lasuen)"",""lasuen row center"",""lasuen row program center""}","{""lat"":37.42106178,""lon"":-122.16844971}",,,,572 mayfield avenue,94305,CA,Stanford,,,US
2176,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-210,kairos,"{""11-210"",""kairos"",""kairos dining""}","{""lat"":37.42018134,""lon"":-122.16764294}",,,,586 mayfield avenue,94305,CA,Stanford,,,US
2178,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-230,frenchhouse,"{""11-230"",""frenchhouse"",""la maison francaise"",""maison""}","{""lat"":37.41961198,""lon"":-122.16687751}",,,,610 mayfield avenue,94305,CA,Stanford,,,US
2179,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-240,haus mitteleuropa dining,"{""11-240"",""haus mitteleuropa dining"",""haus mitteleuropa"",""hme"",""mitteleuro""}","{""lat"":37.41936792,""lon"":-122.16651253}",,,,620 mayfield avenue,94305,CA,Stanford,,,US
2180,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-250,gardiner apartments,"{""11-250"",""gardiner apartments"",""gardiner""}","{""lat"":37.41913888,""lon"":-122.16619873}",,,,624 mayfield avenue,94305,CA,Stanford,,,US
2181,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,11-260,durand dining,"{""11-260"",""durand dining"",""durand - 634 mayfield"",""durand hs""}","{""lat"":37.41888654,""lon"":-122.16590255}",,,,634 mayfield avenue,94305,CA,Stanford,,,US
